,FB,FB,FB,FB,FB,SNAP,SNAP,SNAP,SNAP,SNAP,TWTR,TWTR,TWTR,TWTR,TWTR,PINS,PINS,PINS,PINS,PINS
,c,h,l,o,v,c,h,l,o,v,c,h,l,o,v,c,h,l,o,v
t,,,,,,,,,,,,,,,,,,,,
1578355200,213.05999755859,214.58000183105,211.75,212.82000732422,15111857,17.030000686646,17.069999694824,16.549999237061,16.870000839233,21450900,32.540000915527,32.700000762939,31.719999313354,31.799999237061,13998267,19.260000228882,19.420000076294,18.760000228882,18.879999160767,7581945
1578441600,215.2200012207,216.24000549316,212.61000061035,213.0,13492703,16.670000076294,17.010000228882,16.64999961853,16.979999542236,15611800,33.049999237061,33.400001525879,32.349998474121,32.349998474121,14637344,19.719999313354,19.979999542236,19.110000610352,19.25,7387484
1578528000,218.30000305176,218.38000488281,216.2799987793,217.53999328613,12679579,17.360000610352,17.930000305176,17.040000915527,17.290000915527,62798200,33.220001220703,33.540000915527,33.0,33.529998779297,10892335,19.629999160767,20.299999237061,19.510000228882,20.10000038147,12934882
1578614400,218.05999755859,219.88000488281,217.41999816895,219.19999694824,12127432,17.409999847412,17.729999542236,17.280000686646,17.659999847412,25643300,32.779998779297,33.009998321533,32.459999084473,32.860000610352,11156038,19.780000686646,20.14999961853,19.520000457764,19.64999961853,7784050
1578873600,221.91000366211,221.9700012207,219.21000671387,219.60000610352,14494517,18.0,18.0,17.299999237061,17.479999542236,22446600,32.689998626709,33.069999694824,32.490001678467,32.970001220703,11008264,19.620000839233,20.0,19.409999847412,19.950000762939,8120304
1578960000,219.05999755859,222.38000488281,218.63000488281,221.61000061035,13315361,17.989999771118,18.090000152588,17.659999847412,17.989999771118,25409100,32.819999694824,33.119998931885,32.639999389648,32.689998626709,9816501,21.510000228882,22.170000076294,20.049999237061,20.129999160767,35360500
1579046400,221.14999389648,221.67999267578,220.13999938965,220.61000061035,10036475,18.190000534058,18.520000457764,17.969999313354,18.0,23381300,33.229999542236,33.509998321533,32.950000762939,32.990001678467,11262325,21.760000228882,22.950000762939,21.620000839233,22.270000457764,31932000
1579132800,221.77000427246,222.63000488281,220.38999938965,222.57000732422,10015288,18.25,18.409999847412,17.780000686646,18.020000457764,27082300,34.189998626709,34.270000457764,33.029998779297,33.5,19919940,22.950000762939,23.0,22.059999465942,22.239999771118,19063844
1579219200,222.13999938965,222.28999328613,220.5299987793,222.0299987793,15905944,19.110000610352,19.290000915527,18.760000228882,19.10000038147,46317300,34.220001220703,34.389999389648,33.580001831055,33.819999694824,19303536,23.0,24.049999237061,22.819999694824,24.020000457764,28318752
1579564800,221.44000244141,222.36999511719,219.11999511719,222.16000366211,14275784,19.0,19.25,18.770000457764,19.020000457764,24782500,34.090000152588,34.380001068115,33.869998931885,34.080001831055,17055610,22.299999237061,23.059999465942,21.930000305176,23.020000457764,16684468
1579651200,221.32000732422,222.75,221.2799987793,222.30999755859,12212814,19.10000038147,19.530000686646,19.059999465942,19.229999542236,23406900,34.020000457764,34.540000915527,33.950000762939,34.290000915527,12851777,22.420000076294,22.930000305176,22.280000686646,22.520000457764,11119848
1579737600,219.75999450684,221.49000549316,219.27000427246,220.75,11195000,19.25,19.430000305176,18.909999847412,19.180000305176,25071500,33.889999389648,34.360000610352,33.720001220703,33.990001678467,14887188,22.610000610352,23.049999237061,22.120000839233,22.569999694824,12887604
1579824000,217.94000244141,221.7799987793,216.11000061035,220.80000305176,11905824,19.049999237061,19.75,18.840000152588,19.709999084473,32866700,33.189998626709,34.110000610352,32.970001220703,34.110000610352,12336565,22.440000534058,23.180000305176,22.180000305176,22.829999923706,11306513
1580083200,214.86999511719,216.05999755859,212.5,213.10000610352,13810655,18.620000839233,18.770000457764,18.270000457764,18.469999313354,19065300,32.779998779297,32.930000305176,32.150001525879,32.310001373291,11800757,21.829999923706,21.860000610352,20.770000457764,21.260000228882,14582803
1580169600,217.78999328613,218.74000549316,213.52000427246,216.13999938965,13413835,18.989999771118,19.110000610352,18.700000762939,18.799999237061,23612400,33.419998168945,33.659999847412,32.849998474121,33.060001373291,9739386,22.180000305176,22.290000915527,21.870000839233,21.909999847412,6826848
1580256000,223.22999572754,224.19999694824,218.44999694824,221.44000244141,33610004,19.139999389648,19.270000457764,18.930000305176,19.14999961853,18193500,33.630001068115,33.880001068115,33.290000915527,33.590000152588,7582161,22.620000839233,22.870000839233,22.270000457764,22.370000839233,7433320
1580342400,209.5299987793,211.42999267578,204.75,206.5299987793,48775500,18.879999160767,18.959999084473,18.579999923706,18.809999465942,17175600,33.220001220703,33.229999542236,32.389999389648,32.860000610352,12083785,22.200000762939,22.430000305176,21.559999465942,22.139999389648,11561877
1580428800,201.91000366211,208.69000244141,201.05999755859,208.42999267578,31359916,18.379999160767,18.790000915527,18.180000305176,18.729999542236,24963100,32.479999542236,33.139999389648,32.080001831055,33.110000610352,12033053,22.030000686646,22.389999389648,21.559999465942,22.370000839233,9302553
1580688000,204.19000244141,205.13999938965,202.5,203.44000244141,15510509,18.229999542236,18.85000038147,18.200000762939,18.64999961853,30530300,33.069999694824,33.240001678467,32.450000762939,32.560001373291,14196194,22.35000038147,22.479999542236,22.0,22.059999465942,7275264
1580774400,209.83000183105,210.60000610352,205.19999694824,206.61999511719,19628890,18.979999542236,19.040000915527,18.229999542236,18.479999542236,56952100,33.959999084473,34.119998931885,33.400001525879,33.75,14598184,22.459999084473,22.89999961853,22.440000534058,22.510000228882,11234527
1580860800,210.11000061035,212.72999572754,208.71000671387,212.50999450684,12538154,16.190000534058,18.079999923706,16.110000610352,18.020000457764,109380400,33.389999389648,34.159999847412,33.189998626709,34.0,20468190,21.909999847412,22.700000762939,21.540000915527,22.700000762939,12421675
1580947200,210.85000610352,211.19000244141,209.33999633789,210.4700012207,10567533,17.0,17.139999389648,16.280000686646,16.360000610352,40145600,38.409999847412,39.639999389648,36.419998168945,36.529998779297,87659728,23.010000228882,23.299999237061,21.909999847412,22.190000534058,29363984
1581033600,212.33000183105,212.82000732422,209.92999267578,210.30000305176,12242530,17.129999160767,17.180000305176,16.680000305176,16.959999084473,28828800,37.029998779297,38.150001525879,36.840000152588,37.630001068115,31135080,25.200000762939,27.25,25.190000534058,26.989999771118,60547740
1581292800,213.05999755859,213.80000305176,210.66000366211,211.52000427246,11856350,17.60000038147,17.60000038147,17.0,17.049999237061,22060300,35.959999084473,36.849998474121,35.650001525879,36.630001068115,34860316,24.290000915527,25.180000305176,24.010000228882,24.639999389648,31963966
1581379200,207.19000244141,210.86000061035,206.50999450684,210.19000244141,25030810,17.610000610352,17.799999237061,17.440000534058,17.64999961853,18698600,35.650001525879,36.279998779297,35.529998779297,36.119998931885,14464738,24.030000686646,24.930000305176,23.85000038147,24.409999847412,18332400
1581465600,210.75999450684,211.2200012207,207.39999389648,207.85000610352,13813704,17.39999961853,17.659999847412,17.190000534058,17.659999847412,17627900,36.790000915527,37.020000457764,36.169998168945,36.189998626709,20716436,23.940000534058,24.370000839233,23.700000762939,24.329999923706,15373252
1581552000,213.13999938965,214.33000183105,209.17999267578,209.52000427246,15396625,17.590000152588,17.739999771118,17.170000076294,17.219999313354,13770400,37.159999847412,37.319999694824,36.209999084473,36.430000305176,19621434,23.540000915527,24.170000076294,23.5,23.729999542236,17380588
1581638400,214.17999267578,214.92999267578,212.64999389648,214.0,10741747,17.559999465942,17.860000610352,17.430000305176,17.540000915527,15255400,36.909999847412,37.349998474121,36.580001831055,37.0,12210390,23.219999313354,23.790000915527,22.979999542236,23.0,16939826
1581984000,217.80000305176,217.9700012207,213.39999389648,213.55000305176,15630026,17.170000076294,17.530000686646,16.739999771118,17.440000534058,29742600,38.060001373291,38.069999694824,36.680000305176,36.779998779297,16821348,22.760000228882,23.690000534058,22.659999847412,23.200000762939,11189708
1582070400,217.49000549316,218.32000732422,216.11000061035,217.99000549316,12135114,17.200000762939,17.329999923706,17.10000038147,17.229999542236,16805100,38.770000457764,38.909999847412,37.939998626709,38.090000152588,19068566,23.60000038147,23.860000610352,22.639999389648,22.809999465942,13889624
1582156800,214.58000183105,218.75999450684,212.94000244141,216.52000427246,13109213,16.920000076294,17.389999389648,16.60000038147,17.090000152588,22831600,39.049999237061,39.060001373291,37.950000762939,38.759998321533,17273368,23.540000915527,24.389999389648,23.180000305176,23.879999160767,11347864
1582243200,210.17999267578,214.24000549316,208.83000183105,213.47999572754,14098432,16.700000762939,16.909999847412,16.5,16.829999923706,14460300,38.310001373291,38.759998321533,38.040000915527,38.669998168945,15326738,22.479999542236,23.440000534058,22.299999237061,23.340000152588,12324880
1582502400,200.7200012207,203.64999389648,198.16999816895,201.80000305176,23080056,16.14999961853,16.409999847412,15.560000419617,15.689999580383,23185400,35.889999389648,36.590000152588,35.299999237061,36.5,25155384,21.64999961853,21.979999542236,21.069999694824,21.239999771118,12468068
1582588800,196.77000427246,203.5,195.94999694824,202.25,21433488,15.890000343323,16.35000038147,15.760000228882,16.309999465942,20380600,35.209999084473,36.450000762939,34.880001068115,36.180000305176,19841300,20.959999084473,22.090000152588,20.700000762939,21.719999313354,14678557
1582675200,197.19999694824,201.21000671387,195.49000549316,197.19000244141,16555210,15.670000076294,16.5,15.430000305176,15.930000305176,21304300,34.630001068115,35.819999694824,34.439998626709,35.279998779297,18066348,20.309999465942,21.450000762939,19.760000228882,20.959999084473,16037076
1582761600,189.75,195.88000488281,189.5,191.82000732422,21682626,14.659999847412,15.279999732971,14.630000114441,15.180000305176,30827800,33.009998321533,34.200000762939,32.470001220703,33.729999542236,27234090,20.209999084473,20.709999084473,19.270000457764,19.739999771118,17688772
1582848000,192.4700012207,192.74000549316,181.82000732422,182.69000244141,32583494,14.170000076294,14.279999732971,13.630000114441,13.859999656677,40967300,33.200000762939,33.369998931885,31.510000228882,31.860000610352,33688908,19.5,20.129999160767,18.920000076294,18.940000534058,26201794
1583107200,196.44000244141,196.57000732422,188.85000610352,194.0299987793,24948956,14.390000343323,14.529999732971,13.739999771118,14.35000038147,27697200,35.819999694824,36.860000610352,35.139999389648,36.0,39914744,20.0,20.0,19.049999237061,19.89999961853,14254115
1583193600,185.88999938965,197.24000549316,183.9700012207,196.2200012207,27984104,13.550000190735,14.739999771118,13.35000038147,14.5,29756200,34.930000305176,36.479999542236,34.409999847412,36.020000457764,22973060,19.280000686646,20.180000305176,19.200000762939,20.0,9795689
1583280000,191.75999450684,191.83000183105,186.38999938965,189.16999816895,23062472,13.630000114441,13.85000038147,13.210000038147,13.819999694824,34396600,36.0,36.0,34.770000457764,35.759998321533,14980308,19.799999237061,19.819999694824,19.159999847412,19.64999961853,8670052
1583366400,185.16999816895,188.99000549316,183.88999938965,186.7799987793,19333424,13.85000038147,14.210000038147,13.529999732971,13.680000305176,43604100,34.970001220703,35.729999542236,34.520000457764,35.029998779297,14132158,18.940000534058,19.579999923706,18.64999961853,19.430000305176,9300259
1583452800,181.08999633789,183.7799987793,176.25999450684,178.33000183105,24559550,13.0,13.550000190735,12.659999847412,13.460000038147,41636800,33.459999084473,33.990001678467,32.509998321533,33.810001373291,20361058,18.510000228882,18.700000762939,17.819999694824,18.5,12322484
1583712000,169.5,175.0,165.19000244141,169.60000610352,29949040,11.449999809265,12.130000114441,11.0,11.25,37469800,32.459999084473,35.360000610352,30.620000839233,31.809999465942,41767572,16.209999084473,17.479999542236,16.200000762939,17.0,13991058
1583798400,178.19000244141,178.28999328613,169.5,174.66999816895,24517792,11.989999771118,11.989999771118,10.989999771118,11.909999847412,35774900,34.310001373291,34.779998779297,33.119998931885,33.900001525879,27327634,16.739999771118,17.049999237061,15.819999694824,16.959999084473,10301447
1583884800,170.24000549316,175.88000488281,167.66000366211,174.00999450684,20397204,10.810000419617,11.670000076294,10.569999694824,11.569999694824,37349300,31.299999237061,33.459999084473,30.010000228882,33.299999237061,27478300,15.449999809265,16.340000152588,14.949999809265,16.159999847412,14332878
1583971200,154.4700012207,166.60000610352,154.33999633789,159.53999328613,43266336,10.420000076294,11.130000114441,9.710000038147,10.069999694824,38258100,26.780000686646,29.690000534058,26.700000762939,29.079999923706,32519482,13.310000419617,14.229999542236,12.189999580383,13.810000419617,23981146
1584057600,170.2799987793,170.78999328613,157.60000610352,163.5299987793,35028628,11.35000038147,11.35000038147,10.779999732971,11.090000152588,28720600,29.290000915527,29.409999847412,26.39999961853,28.829999923706,29059112,14.310000419617,14.310000419617,13.310000419617,14.140000343323,13005568
1584316800,146.00999450684,159.13000488281,143.10000610352,152.32000732422,39120420,9.0600004196167,10.199999809265,9.0299997329712,9.6099996566772,46693000,24.040000915527,28.35000038147,23.920000076294,26.120000839233,28768060,11.640000343323,12.819999694824,11.359999656677,12.819999694824,18504640
1584403200,149.41999816895,153.94000244141,140.0,150.74000549316,34255596,8.9099998474121,9.3699998855591,8.210000038147,9.1899995803833,40532000,24.479999542236,25.840000152588,23.180000305176,24.379999160767,28741680,12.64999961853,12.779999732971,10.510000228882,11.64999961853,15405457
1584489600,146.96000671387,148.17999267578,137.10000610352,139.75,37553136,8.3699998855591,9.0500001907349,7.8899998664856,8.1599998474121,52321724,22.0,23.489999771118,20.0,22.950000762939,30629534,10.920000076294,12.369999885559,10.180000305176,11.550000190735,13387567
1584576000,153.13000488281,159.92999267578,144.80000305176,146.61999511719,39862312,9.4700002670288,9.6800003051758,8.1199998855591,8.2700004577637,39237656,24.129999160767,25.159999847412,20.670000076294,22.110000610352,29980028,12.609999656677,13.039999961853,10.409999847412,10.529999732971,14851411
1584662400,149.72999572754,159.27000427246,148.0,156.02000427246,32568398,10.090000152588,10.39999961853,9.6499996185303,9.9799995422363,53853500,23.950000762939,25.863800048828,23.700000762939,24.969999313354,28250720,12.210000038147,13.609999656677,12.010000228882,13.130000114441,10624622
1584921600,148.10000610352,152.30999755859,142.25,149.66000366211,29830764,10.64999961853,10.939999580383,10.069999694824,10.079999923706,32488230,24.690000534058,25.25,23.5,23.799999237061,21882578,12.520000457764,12.85000038147,11.5,12.020000457764,9910081
1585008000,160.97999572754,161.30999755859,152.57000732422,155.21000671387,30440368,11.0,11.579999923706,10.680000305176,11.319999694824,27569700,25.85000038147,26.450000762939,24.190000534058,25.790000915527,32815916,14.260000228882,14.260000228882,13.020000457764,13.5,14813123
1585094400,156.21000671387,162.99000549316,153.05999755859,158.91999816895,35184272,11.229999542236,11.640000343323,10.470000267029,11.140000343323,31723574,25.969999313354,27.459999084473,24.520000457764,25.85000038147,25598786,14.029999732971,14.939999580383,13.670000076294,14.699999809265,14894651
1585180800,163.33999633789,164.0,157.02000427246,158.25,26579020,11.949999809265,12.060000419617,11.279999732971,11.439999580383,20008308,26.409999847412,27.030000686646,25.625,26.14999961853,20068308,15.199999809265,15.569999694824,13.960000038147,14.0,10986988
1585267200,156.78999328613,160.08999633789,154.75,158.19999694824,24879868,12.180000305176,12.409999847412,11.319999694824,11.590000152588,30817800,25.290000915527,25.809999465942,24.770000457764,25.60000038147,22069284,14.939999580383,15.439999580383,14.5,14.60000038147,10767503
1585526400,165.94999694824,166.75,158.05999755859,159.17999267578,22515224,11.85000038147,12.270000457764,11.590000152588,12.050000190735,32480100,25.590000152588,25.940000534058,24.60000038147,25.25,20720844,15.420000076294,15.510000228882,14.319999694824,14.880000114441,10071429
1585612800,166.80000305176,170.92999267578,164.19999694824,165.47999572754,23676284,11.890000343323,12.60000038147,11.630000114441,11.64999961853,32326900,24.559999465942,26.330600738525,24.39999961853,25.790000915527,24993384,15.439999580383,16.130199432373,15.090000152588,15.420000076294,8506781
1585699200,159.60000610352,164.14999389648,158.0299987793,161.61999511719,19507560,11.210000038147,11.689999580383,10.979999542236,11.319999694824,25550800,23.319999694824,24.394199371338,23.049999237061,23.700000762939,20026972,14.170000076294,14.689999580383,13.869999885559,14.60000038147,9082519
1585785600,158.19000244141,161.35000610352,155.91999816895,159.10000610352,20886308,11.270000457764,11.818300247192,11.022100448608,11.180000305176,19925200,23.020000457764,23.579999923706,22.360000610352,23.0,17114776,13.699999809265,14.720000267029,13.39999961853,14.079999923706,7888560
1585872000,154.17999267578,157.91000366211,150.83000183105,157.14999389648,25983316,11.060000419617,11.449799537659,10.85000038147,11.300000190735,16545900,23.090000152588,24.319999694824,22.75,24.10000038147,25029710,13.819999694824,14.0,13.380000114441,13.560000419617,5696621
1586131200,165.55000305176,166.19999694824,158.50999450684,160.14999389648,28453580,12.159999847412,12.25,11.319999694824,11.470000267029,23954200,24.930000305176,25.049999237061,23.790000915527,24.10000038147,26014880,15.210000038147,15.279999732971,14.425000190735,14.619999885559,8265216
1586217600,168.83000183105,173.38999938965,166.00999450684,171.78999328613,31411920,12.10000038147,12.729999542236,12.010000228882,12.60000038147,26238700,25.610000610352,26.860000610352,25.310199737549,25.969999313354,25831092,15.060000419617,16.059999465942,14.819299697876,15.75,10629730
1586304000,174.2799987793,175.0,167.74000549316,171.25,21664198,13.220000267029,13.449999809265,12.5,12.569999694824,29895900,27.860000610352,28.459999084473,25.920000076294,26.784999847412,31240846,16.829999923706,17.0,15.89999961853,16.569999694824,24639880
1586390400,175.19000244141,177.08000183105,171.57000732422,175.89999389648,23534288,13.609999656677,13.869999885559,13.210000038147,13.520000457764,30755000,27.770000457764,29.049999237061,27.280000686646,28.479999542236,22233208,16.75,17.659999847412,16.229999542236,17.010000228882,13323317
1586736000,174.78999328613,175.0,169.44999694824,173.66999816895,19355356,13.539999961853,13.819999694824,13.159999847412,13.689999580383,16725800,27.209999084473,27.620000839233,26.239999771118,27.549999237061,15059939,16.469999313354,16.760000228882,16.138000488281,16.760000228882,6450022
1586822400,178.16999816895,181.2200012207,176.61999511719,178.97999572754,21011816,13.779999732971,14.090000152588,13.550000190735,13.699999809265,18277700,27.940000534058,28.409999847412,27.60000038147,28.0,13766221,17.239999771118,17.416700363159,16.680000305176,16.909999847412,8475787
1586908800,176.9700012207,178.19000244141,172.82000732422,175.19000244141,17423004,13.579999923706,13.689999580383,13.369999885559,13.460000038147,17873400,27.510000228882,27.639999389648,26.75,27.10000038147,15822235,17.030000686646,17.370000839233,16.329999923706,16.739999771118,9345354
1586995200,176.25,178.05000305176,172.50999450684,177.94999694824,23593228,13.020000457764,13.64999961853,12.630000114441,13.630000114441,32030500,26.549999237061,27.170000076294,25.954999923706,26.860000610352,21946564,17.010000228882,17.329999923706,16.450000762939,17.200000762939,7980708
1587081600,179.24000549316,180.2799987793,176.66000366211,179.19999694824,20974750,12.979999542236,13.465000152588,12.840000152588,13.199999809265,21355400,26.700000762939,27.920000076294,26.469999313354,27.159999847412,21129460,17.450000762939,17.75,17.229999542236,17.64999961853,6077724
1587340800,178.24000549316,180.5,176.77000427246,177.41000366211,16110664,12.920000076294,13.335000038147,12.520000457764,12.770000457764,25989100,27.010000228882,27.530000686646,26.110000610352,26.309999465942,16755369,17.430000305176,18.129899978638,17.0,17.049999237061,10708539
1587427200,170.80000305176,175.38000488281,168.33999633789,175.25,24850528,12.439999580383,13.039999961853,12.439999580383,12.710000038147,46695300,25.75,26.719999313354,25.055000305176,26.389999389648,28093694,16.870000839233,17.519899368286,16.430000305176,17.049999237061,11294946
1587513600,182.2799987793,184.7799987793,178.13999938965,178.44999694824,33369932,17.010000228882,17.14999961853,14.85000038147,15.180000305176,171234800,28.440000534058,28.5,26.450000762939,27.0,28587496,19.260000228882,19.489999771118,17.489999771118,17.489999771118,24208568
1587600000,185.13000488281,187.05000305176,183.14999389648,184.08000183105,21426604,16.059999465942,16.860000610352,16.030000686646,16.510000228882,89404304,27.860000610352,28.840000152588,27.729999542236,28.430000305176,19019564,18.85000038147,19.309999465942,18.549999237061,19.190000534058,8599248
1587686400,190.07000732422,190.41000366211,180.82000732422,183.22999572754,28868528,16.0,16.219999313354,15.579999923706,15.939999580383,65433700,28.739999771118,28.834999084473,27.459999084473,27.989999771118,15936424,20.620000839233,20.700000762939,18.870000839233,19.040000915527,16788892
1587945600,187.5,193.75,187.41000366211,192.66000366211,29197750,16.909999847412,17.0,16.102100372314,16.25,43135600,30.0,30.385000228882,29.129999160767,29.129999160767,22490592,20.780000686646,21.559999465942,20.579999923706,20.959999084473,14820744
1588032000,182.91000366211,189.19999694824,182.55999755859,188.66000366211,21730986,16.409999847412,17.260000228882,16.14999961853,17.030000686646,28909900,28.790000915527,30.450000762939,28.573400497437,30.39999961853,23363980,19.889999389648,21.020000457764,19.560499191284,21.020000457764,8637280
1588118400,194.19000244141,196.91000366211,190.0,190.92999267578,45954520,17.829999923706,17.870000839233,16.60000038147,16.799999237061,41753600,31.090000152588,31.5,29.620000839233,30.059999465942,29568756,20.85000038147,21.10000038147,20.39999961853,20.739999771118,10446636
1588204800,204.71000671387,209.69000244141,201.57000732422,206.91999816895,46230116,17.610000610352,17.989999771118,17.229999542236,17.5,30870800,28.680000305176,30.569999694824,28.084999084473,28.790000915527,68959056,20.659999847412,21.059999465942,20.379999160767,20.819999694824,10020640
1588291200,202.27000427246,207.2799987793,199.05000305176,201.60000610352,30415580,16.790000915527,17.299999237061,16.530000686646,17.0,27128400,27.840000152588,28.444999694824,27.191499710083,28.0,28231066,19.75,20.430000305176,19.640100479126,19.969999313354,9313995
1588550400,205.25999450684,205.91000366211,198.75999450684,200.19999694824,19250672,17.10000038147,17.190000534058,16.530000686646,16.60000038147,17655700,28.229999542236,28.420000076294,27.389999389648,27.60000038147,17846258,21.430000305176,21.489999771118,19.209999084473,19.510000228882,11793327
1588636800,207.07000732422,210.38000488281,206.5,207.02000427246,21071224,17.510000228882,17.754999160767,17.121999740601,17.170000076294,25580200,28.069999694824,28.729900360107,27.89999961853,28.670000076294,19221904,20.809999465942,22.079999923706,20.659999847412,21.60000038147,27864802
1588723200,208.4700012207,211.60000610352,206.66000366211,208.11999511719,21856964,17.329999923706,17.819999694824,17.010000228882,17.020000457764,25366200,27.680000305176,28.420000076294,27.55299949646,28.35000038147,15531047,17.719999313354,18.620000839233,17.200000762939,17.639999389648,39651544
1588809600,211.25999450684,211.60000610352,209.03999328613,211.16000366211,15151976,18.14999961853,18.170000076294,17.530000686646,17.60000038147,31858500,28.770000457764,28.77499961853,27.940000534058,28.079999923706,16190536,18.700000762939,18.979999542236,17.89999961853,17.989999771118,20315696
